,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
124,2022-05-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"17,5","0,0","12,3",05:37,"22,7",11:31,07,"3,1","8,3",Varias,"11,5","1012,0",00,"1008,1",24
125,2022-05-01,1735X,XINZO DE LIMIA,OURENSE,616,"10,2","0,0","0,3",05:50,"20,2",13:50,33,"3,6","9,2",17:40,,,,,
126,2022-05-01,5270B,JAÉN,JAEN,580,"20,0","0,0","14,1",05:50,"25,8",15:10,30,"2,2","9,7",17:00,"12,0","954,5",08,"949,6",24
127,2022-05-01,9563X,CASTELLFORT,CASTELLON,1220,"12,2","1,1","7,3",05:20,"17,2",16:00,,,,,,,,,
128,2022-05-01,1700X,O CARBALLIÑO,OURENSE,400,"13,4","0,0","4,8",05:50,"21,9",14:40,33,"1,4","8,9",16:50,,,,,
129,2022-05-01,3526X,CORIA,CACERES,313,"19,2","0,0","12,1",Varias,"26,4",14:50,23,"3,9","10,3",16:50,"12,7","984,4",00,"978,5",18
130,2022-05-01,1387,A CORUÑA,A CORUÑA,58,"14,3",Ip,"12,5",02:10,"16,1",15:30,30,"2,5","6,4",13:40,"3,9","1016,2",10,"1012,7",24
131,2022-05-01,9381I,CALAMOCHA,TERUEL,890,"13,2","8,2","4,4",05:30,"21,9",15:30,32,"1,7","6,7",14:10,"10,4","919,6",00,"914,3",24
132,2022-05-01,4121,CIUDAD REAL,CIUDAD REAL,628,"20,2","0,0","14,2",05:30,"26,2",13:00,29,"2,8","10,6",Varias,"12,8","948,1",00,"943,0",24
133,2022-05-01,8177A,CHINCHILLA,ALBACETE,880,"15,8","0,0","9,4",04:40,"22,2",15:00,34,"2,8","9,4",13:00,,"920,2",00,"915,3",24
134,2022-05-01,1183X,LLANES,ASTURIAS,10,"13,8","1,8","12,8",06:00,"14,9",11:20,31,"1,9","4,7",14:40,"0,0","1022,0",00,"1018,3",24
135,2022-05-01,8368U,TERUEL,TERUEL,900,"14,2","0,0","5,0",05:50,"23,5",16:20,33,"2,2","7,8",17:30,"11,2","917,8",00,"912,3",Varias
