,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
98,2022-09-01,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"26,5","0,0","23,1",06:00,"29,9",11:30,10,"2,2","6,4",15:40,,,,,
99,2022-09-01,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"19,7","0,0","10,1",06:07,"29,3",15:18,99,"2,5","8,9",Varias,"12,8","927,6",00,"923,8",17
100,2022-09-01,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"19,8","0,0","11,6",00:40,"27,9",13:50,21,"1,9","10,3",11:20,"6,6","890,8",00,"886,7",16
101,2022-09-01,1221D,PAJARES-VALGRANDE,ASTURIAS,1480,"12,8","0,0","9,1",00:30,"16,6",11:20,30,"1,9","5,0",13:40,,,,,
102,2022-09-01,2775X,VILLARDECIERVOS,ZAMORA,850,"18,8","0,0","10,4",03:30,"27,2",14:30,28,"3,3","12,8",15:10,"11,3","922,0",00,"918,3",16
103,2022-09-01,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50,"27,0","0,0","19,3",05:10,"34,6",12:40,13,"3,3","9,4",15:00,"8,5","1009,3",00,"1006,1",18
104,2022-09-01,3434X,NAVALMORAL DE LA MATA,CACERES,269,"23,2","0,0","12,2",05:50,"34,3",16:00,24,"1,9","10,6",23:10,"10,7","984,1",08,"980,6",Varias
105,2022-09-01,1041A,ZUMAIA,GIPUZKOA,28,"23,0","0,0","20,2",23:59,"25,8",14:40,03,"1,9","6,1",12:30,,,,,
106,2022-09-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"22,8","0,9","19,8",05:46,"25,8",12:16,15,"2,2","6,1",12:54,"4,5","1017,6",00,"1013,3",16
107,2022-09-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,3","0,0","16,3",05:20,"32,3",14:50,27,"3,1","9,4",14:50,,"954,0",00,"951,8",16
108,2022-09-01,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"26,8",,"23,5",03:30,"30,2",13:30,11,"2,8","14,7",04:10,,,,,
109,2022-09-01,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295,"24,6","0,0","16,8",06:00,"32,4",16:20,29,"1,4","10,6",23:10,,"982,2",00,"976,0",Varias
110,2022-09-01,4386B,LLERENA,BADAJOZ,655,"24,2","0,0","16,9",06:00,"31,4",14:30,28,"3,3","10,6",15:30,"4,9","943,2",00,"941,3",Varias
111,2022-09-01,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"23,7","0,0","15,0",06:00,"32,4",14:50,28,"2,8","9,7",20:40,"9,8","994,4",09,"991,5",17
112,2022-09-01,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"25,2","0,0","23,1",04:20,"27,4",17:50,99,"5,0","12,8",06:40,,,,,
113,2022-09-01,3391,SOTILLO DE LA ADRADA,AVILA,630,,"0,0",,,,,,,,,,,,,
114,2022-09-01,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750,"23,9","0,0","17,1",06:10,"30,7",13:20,28,"2,5","8,1",16:30,,"932,8",00,"930,4",16
115,2022-09-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"22,4","0,0","13,2",05:50,"31,7",15:40,33,"1,9","9,7",14:40,,,,,
116,2022-09-01,3111D,SOMOSIERRA,MADRID,1450,"19,6","0,0","11,9",07:00,"27,2",15:50,88,"1,4","7,2",15:10,,,,,
117,2022-09-01,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"27,2","0,1","23,6",04:40,"30,7",16:30,04,"1,9","14,2",22:00,,"1014,9",24,"1010,9",08
118,2022-09-01,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"19,0","0,0","8,7",06:00,"29,2",Varias,27,"1,9","8,9",13:30,"11,4","899,1",00,"895,1",16
119,2022-09-01,8293X,XÀTIVA,VALENCIA,88,"28,5","0,0","23,2",04:00,"33,8",16:00,03,"1,9","6,7",13:10,"8,8","1005,2",00,"1000,7",17
120,2022-09-01,0372C,PORQUERES,GIRONA,157,"23,8","0,0","14,8",05:20,"32,9",12:50,13,"1,9","8,3",14:20,,,,,
121,2022-09-01,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"22,4","0,0","13,1",06:00,"31,7",14:30,24,"1,1","6,4",14:40,,"953,8",00,"952,1",17
122,2022-09-01,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"26,4","0,0","23,1",00:00,"29,7",14:44,99,"6,7","17,5",23:28,"1,3","1008,9",Varias,"1003,8",07
123,2022-09-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"26,8","0,0","22,1",05:32,"31,4",13:05,13,"3,1","7,2",13:57,"6,8","1007,8",Varias,"1004,4",17
